"Topic","Sentiment","TweetDate","TweetText"
"apple","negative","Tue Oct 18 04:53:07 +0000 2011","Samsung seeks iPhone 4S ban in Japan and Australia Patent war intensifies with injunction sought against @Apple http://t.co/QmwjTvnk"
"apple","negative","Tue Oct 18 04:38:59 +0000 2011","@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail"
"apple","negative","Tue Oct 18 04:31:07 +0000 2011","@apple "
"apple","negative","Tue Oct 18 04:13:49 +0000 2011","RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. "
"apple","negative","Tue Oct 18 03:53:50 +0000 2011","@albertmal88 remember @apple is evil. "
"apple","negative","Tue Oct 18 03:42:31 +0000 2011","9% now on my second full charge of the day. Pissed @Apple"
"apple","negative","Tue Oct 18 03:10:06 +0000 2011","RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!"
"apple","negative","Tue Oct 18 03:04:36 +0000 2011","I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”"
"apple","negative","Tue Oct 18 02:58:15 +0000 2011","ugh! @apple, you’re reservation page for the iPhone is NOT working."
"apple","negative","Tue Oct 18 02:56:50 +0000 2011","iTunes is @apple's worst product. Worse than the "
"apple","negative","Tue Oct 18 02:52:56 +0000 2011","Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs"
"apple","negative","Tue Oct 18 02:45:00 +0000 2011","Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up."
"apple","negative","Tue Oct 18 02:23:26 +0000 2011","oh.. my iphone is overcapacity huh?! -____-  @Apple won't let me be great!!!"
"apple","negative","Tue Oct 18 02:11:42 +0000 2011","Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!"
"apple","negative","Tue Oct 18 01:26:57 +0000 2011","@apple u guys are gay"
"apple","negative","Tue Oct 18 00:58:23 +0000 2011","Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo"
"apple","negative","Tue Oct 18 00:44:05 +0000 2011","none of my apps work after the new ios from @apple. what do i do?!?"
"apple","negative","Tue Oct 18 00:16:43 +0000 2011","@Wisconsin_Mommy @apple that's terrible!  I hope you get an apology!"
"apple","negative","Tue Oct 18 00:13:12 +0000 2011","@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed."
"apple","negative","Tue Oct 18 00:03:14 +0000 2011","@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never"
"apple","negative","Mon Oct 17 23:55:59 +0000 2011","@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"
"apple","negative","Mon Oct 17 23:48:33 +0000 2011","I'm givin' this stupid @apple reserve system 2days… If I cant get reservation, I'll never buy any Apple products… (yup I hate contracts)"
"apple","negative","Mon Oct 17 23:48:15 +0000 2011","@sprint @bestbuy still no word on my iPhone4s preorder.  Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer.  #help"
"apple","negative","Mon Oct 17 23:38:31 +0000 2011","Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."
"apple","negative","Mon Oct 17 23:20:24 +0000 2011","Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) http://t.co/GKlXMUi6"
"apple","negative","Mon Oct 17 23:14:04 +0000 2011","@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg"
"apple","negative","Mon Oct 17 23:11:36 +0000 2011","Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!"
"apple","negative","Mon Oct 17 22:58:32 +0000 2011","@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!'"
"apple","negative","Mon Oct 17 22:55:46 +0000 2011","What was @apple thinking making "
"apple","negative","Mon Oct 17 22:33:07 +0000 2011","Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. "
"apple","negative","Mon Oct 17 21:56:41 +0000 2011","Where is my iPhone!?!?!?! @apple"
"apple","negative","Mon Oct 17 21:41:03 +0000 2011","An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today."
"apple","negative","Mon Oct 17 21:19:46 +0000 2011","@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?"
"apple","negative","Mon Oct 17 21:18:27 +0000 2011","Hey @apple why can't I share a reminder list from my iPhone? Also why can't I login to the iCloud webpage to modify sharing from my phone?"
"apple","negative","Mon Oct 17 20:52:15 +0000 2011","Apparently fuzzball crashes on "
"apple","negative","Mon Oct 17 20:48:07 +0000 2011","could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous"
"apple","negative","Mon Oct 17 20:39:02 +0000 2011","Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... http://t.co/uf9taK8f"
"apple","negative","Mon Oct 17 20:28:57 +0000 2011","GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me."
"apple","negative","Mon Oct 17 20:20:04 +0000 2011","“@CBM: Lies @apple. the battery on this new iPhone4S is definitely not any better.” &lt;&lt; check Settings: 8 times more App usage in iOS 5"
"apple","negative","Mon Oct 17 19:45:48 +0000 2011","As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad"
"apple","negative","Mon Oct 17 19:33:56 +0000 2011","I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN"
"apple","negative","Mon Oct 17 19:27:49 +0000 2011","“@carlton858: I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.” in NZ?"
"apple","negative","Mon Oct 17 19:21:31 +0000 2011","I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks."
"apple","negative","Mon Oct 17 19:19:42 +0000 2011","You can make photo albums in the Photos app with iOS 5, but can't password protect them? Um... @apple, fix that. Quickly."
"apple","negative","Mon Oct 17 19:12:52 +0000 2011","Anyone else seeing missing signal bars on their "
"apple","negative","Mon Oct 17 18:46:13 +0000 2011","@apple If you want to know what customers think dont send updates with the noreply return address. Who invented that anyway. #useless"
"apple","negative","Mon Oct 17 18:37:41 +0000 2011","Every time I try the voice control on my iPod Touch to send an iMessage, it starts playing Who Knew by Pink.  Still not Flawless @Apple"
"apple","negative","Mon Oct 17 18:28:25 +0000 2011","Ok Hindi keyboard in "
"apple","negative","Mon Oct 17 18:20:33 +0000 2011","RT @ScottDugas: Warning: if iphone apps spontaneously loose data, it might not be the app's fault - http://t.co/1SEsvWwm #ios5downgrade  ..."
"apple","negative","Mon Oct 17 18:03:06 +0000 2011","Waiting for items to copy in Itunes after everything DID copy goes on, and on, and on.  Come on @Apple, what the hell?"
"apple","negative","Mon Oct 17 18:01:55 +0000 2011","@Apple unhappy again with service/product quality. Won't buy @Apple again."
"apple","negative","Mon Oct 17 18:00:27 +0000 2011","Lies @apple. the battery on this new iPhone4S is definitely not any better."
"apple","negative","Mon Oct 17 17:38:25 +0000 2011","“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=number&gt; is handled out of the blue?”"
"apple","negative","Mon Oct 17 17:34:09 +0000 2011","Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable."
"apple","negative","Mon Oct 17 17:32:01 +0000 2011","anyone else stuck in duped calendar/mail/battery sucking @apple hell? "
"apple","negative","Mon Oct 17 17:11:40 +0000 2011","For being the inventor of the computer mouse — Why is it that @Apple has never made one that is not a complete piece of fucking shit?!!?"
"apple","negative","Mon Oct 17 17:05:04 +0000 2011","@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?"
"apple","negative","Mon Oct 17 16:56:18 +0000 2011","1st impressions  of "
"apple","negative","Mon Oct 17 16:47:00 +0000 2011","@PrJusto Don't question the @Apple they will remember your dissent!"
"apple","negative","Mon Oct 17 16:42:07 +0000 2011","@apple: Multiple times siri is having trouble connecting to the network.  Siri needs servers (and some exercise!)"
"apple","negative","Mon Oct 17 16:41:49 +0000 2011","So my iMessage still isn't working! @apple"
"apple","negative","Mon Oct 17 16:40:00 +0000 2011","RT @JimMcNiel: if @apple does not resolve the "
"apple","negative","Mon Oct 17 16:36:11 +0000 2011","dear @apple, why you gotta go change the way &lt;input type=number&gt; is handled out of the blue?"
"apple","negative","Mon Oct 17 16:22:26 +0000 2011","Ugh. WTF is up with all the bottlenecks @paypal @apple?"
"apple","negative","Mon Oct 17 16:08:21 +0000 2011","+1  RT @Doug_Newton: @apple PLEASE FIX "
"apple","negative","Mon Oct 17 16:06:46 +0000 2011","@apple PLEASE FIX "
"apple","negative","Mon Oct 17 16:06:14 +0000 2011","if @apple does not resolve the "
"apple","negative","Mon Oct 17 16:00:07 +0000 2011","any chance @apple will release good headphones that dont blast music outside the ears? "
"apple","negative","Mon Oct 17 15:55:56 +0000 2011","@Apple - #Siri is not working due to network problem? Seriously? Can you fix this? #iPhone4s #Fail"
"apple","negative","Mon Oct 17 15:50:55 +0000 2011","@trisha_ps @iCloud is Cloudy. @apple tech, not very techy."
"apple","negative","Mon Oct 17 15:50:06 +0000 2011","@electricsoup It has to connect to @Apple to process commands, which it is failing to do right now"
"apple","negative","Mon Oct 17 15:43:05 +0000 2011","See @Apple, that what's happen when you release iPhone 4S with same crappy design as the old phone!"
"apple","negative","Mon Oct 17 15:38:51 +0000 2011","This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable"
"apple","negative","Mon Oct 17 15:36:29 +0000 2011","Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable"
"apple","negative","Mon Oct 17 15:29:05 +0000 2011","Spoke to an @Apple rep on phone & could hear her tv blaring in the bg.  She said, I can't actually help u, just direct u back to the web"
"apple","negative","Mon Oct 17 15:28:41 +0000 2011","What's wrong with Siri today @apple"
"apple","negative","Mon Oct 17 15:28:21 +0000 2011","@Apple Siri is down!"
"apple","negative","Mon Oct 17 15:05:27 +0000 2011","Ok this @Apple software update for the "
"apple","negative","Mon Oct 17 14:46:38 +0000 2011","@Apple would do better to inform customers properly about migrating to "
"apple","negative","Mon Oct 17 14:36:14 +0000 2011","@apple does iOS 5 rape your battery life? or am I just using my phone a lot since getting it"
"apple","negative","Mon Oct 17 14:12:29 +0000 2011","@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0(  "
"apple","negative","Mon Oct 17 13:45:23 +0000 2011","@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty."
"apple","negative","Mon Oct 17 13:43:22 +0000 2011","@Apple - why do I have to have apps I am updating in their original 'folder' location? That was painful."
"apple","negative","Mon Oct 17 13:41:22 +0000 2011","@apple domain fail. Open 2 hrs late for walk in ppl. Store was empty and i only need a skin 4 my screen. You represent customer service FAIL"
"apple","negative","Mon Oct 17 13:07:39 +0000 2011","@BrianMincey @apple the chipsets tear through battery life. Coworker has a htc thunderbolt that he gets about 3 hours of life."
"apple","negative","Mon Oct 17 10:11:21 +0000 2011","I wish the Apple updater would stop trying to ram iTunes down my throat. I don't own a pissing iPhone @apple"
"apple","negative","Mon Oct 17 09:18:27 +0000 2011","Is it me or does my "
"apple","negative","Mon Oct 17 08:12:36 +0000 2011","Just searching with my voice on my 2 year old nexus one @apple."
"apple","negative","Mon Oct 17 08:08:09 +0000 2011","@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!"
"apple","negative","Mon Oct 17 06:43:09 +0000 2011","I am very upset about and inconvenienced by this iphone update failed backup. @iphone @apple"
"apple","negative","Mon Oct 17 06:35:04 +0000 2011","but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz"
"apple","negative","Mon Oct 17 06:23:28 +0000 2011","My schedule is 2 busy 2 spend UNquality time with @ATT @Apple 2 recover Iphone again-The mo' mobile I get the mo' immobile I is. Sync Not!"
"apple","negative","Mon Oct 17 06:08:16 +0000 2011","Pondering the iOS update... From the sounds of @MikeFerri's difficulties, I may just hold off :/ @Apple, FIX IT!"
"apple","negative","Mon Oct 17 05:38:18 +0000 2011","@twalve @apple you know the issues they have with DST and alarms :p"
"apple","negative","Mon Oct 17 05:33:17 +0000 2011","Why book @Apple Genius Bar if after 2.5 hours you still can't be served. Disappointing Apple Store Sydney. "
"apple","negative","Mon Oct 17 05:04:45 +0000 2011","Thanks @apple for an OS update that has only succesfully bricked my iPod."
"apple","negative","Mon Oct 17 00:36:14 +0000 2011","Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs."
"apple","negative","Mon Oct 17 00:27:57 +0000 2011","@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks."
"apple","negative","Sun Oct 16 23:57:40 +0000 2011","what is going on with all my @Apple products?! First my "
"apple","negative","Sun Oct 16 23:21:53 +0000 2011","It took @apple about 7 years just to figure out how to properly syncronize an iPhone.  WOW!  "
"apple","negative","Sun Oct 16 23:17:55 +0000 2011","@apple So I went to the 5th Ave store and was told I could wait about 4 hours to get a 4S. Needless to say I'm back at the hotel relaxing."
"apple","negative","Sun Oct 16 23:17:30 +0000 2011","Overall I am a fan of the iPhone 4S; however, my Siri has issues connecting to the network @Apple"
